link,name,model_label,model_conf,heuristic_label,final_label
/wiki/Fritz_Albert_Lipmann,Fritz Albert Lipmann,PER,0.9386106729507446,UNKNOWN,PERSON
/wiki/Winston_Churchill,Winston Churchill,PER,0.9987666010856628,UNKNOWN,PERSON
/wiki/George_Marshall,George Marshall,PER,0.9992210865020752,UNKNOWN,PERSON
/wiki/Max_Born,Max Born,PER,0.9987343549728394,UNKNOWN,PERSON
/wiki/Walther_Bothe,Walther Bothe,PER,0.9997071623802185,UNKNOWN,PERSON
/wiki/Linus_Pauling,Linus Pauling,PER,0.9970695376396179,UNKNOWN,PERSON
/wiki/John_Franklin_Enders,John Franklin Enders,PER,0.9192288517951965,UNKNOWN,PERSON
/wiki/Frederick_Chapman_Robbins,Frederick Chapman Robbins,PER,0.9943242073059082,UNKNOWN,PERSON
/wiki/Ernest_Hemingway,Ernest Hemingway,PER,0.9991657733917236,UNKNOWN,PERSON
/wiki/Cao_%E1%BB%A7y_Li%C3%AAn_H%E1%BB%A3p_Qu%E1%BB%91c_v%E1%BB%81_ng%C6%B0%E1%BB%9Di_t%E1%BB%8B_n%E1%BA%A1n,Cao ủy Liên Hợp Quốc về người tị nạn,PER,0.5797895193099976,UNKNOWN,PERSON
/wiki/Willis_Lamb,Willis Lamb,PER,0.9996793270111084,UNKNOWN,PERSON
/wiki/Polykarp_Kusch,Polykarp Kusch,PER,0.9390487670898438,UNKNOWN,PERSON
/wiki/Vincent_du_Vigneaud,Vincent du Vigneaud,PER,0.9791572690010071,UNKNOWN,PERSON
/wiki/Hugo_Theorell,Hugo Theorell,PER,0.9987316727638245,UNKNOWN,PERSON
/wiki/Halld%C3%B3r_Laxness,Halldór Laxness,PER,0.9853565096855164,UNKNOWN,PERSON
/wiki/John_Bardeen,John Bardeen,PER,0.9450106620788574,UNKNOWN,PERSON
/wiki/Walter_Houser_Brattain,Walter Houser Brattain,PER,0.977753221988678,FIELD,FIELD
/wiki/William_Shockley,William Shockley,PER,0.9984747767448425,UNKNOWN,PERSON
/wiki/Cyril_Norman_Hinshelwood,Cyril Norman Hinshelwood,PER,0.849091112613678,UNKNOWN,PERSON
/wiki/Nikolay_Semyonov,Nikolay Nikolayevich Semyonov,PER,0.9745416045188904,UNKNOWN,PERSON
/wiki/Andr%C3%A9_Fr%C3%A9d%C3%A9ric_Cournand,André Frédéric Cournand,PER,0.9637531042098999,UNKNOWN,PERSON
/wiki/Werner_Forssmann,Werner Forssmann,PER,0.9982107281684875,UNKNOWN,PERSON
/wiki/Juan_Ram%C3%B3n_Jim%C3%A9nez,Juan Ramón Jiménez,PER,0.8992322683334351,UNKNOWN,PERSON
/wiki/Chen_Ning_Yang,Dương Chấn Ninh,PER,0.9972213506698608,UNKNOWN,PERSON
/wiki/Tsung-Dao_Lee,Lý Chính Đạo,PER,0.9932770133018494,UNKNOWN,PERSON
"/wiki/Alexander_R._Todd,_Baron_Todd",Alexander R. Todd,PER,0.9788333773612976,UNKNOWN,PERSON
/wiki/Albert_Camus,Albert Camus,PER,0.9996055364608765,UNKNOWN,PERSON
/wiki/Lester_B._Pearson,Lester B. Pearson,PER,0.8295975923538208,UNKNOWN,PERSON
/wiki/Pavel_Cherenkov,Pavel Alekseyevich Cherenkov,PER,0.9440672397613525,UNKNOWN,PERSON
/wiki/Ilya_Frank,Ilya Mikhailovich Frank,PER,0.9978510141372681,FIELD,FIELD
/wiki/Igor_Tamm,Igor Yevgenyevich Tamm,PER,0.9640923142433167,UNKNOWN,PERSON
/wiki/Frederick_Sanger,Frederick Sanger,PER,0.9936930537223816,UNKNOWN,PERSON
/wiki/George_Wells_Beadle,George Wells Beadle,PER,0.936631977558136,UNKNOWN,PERSON
/wiki/Edward_Lawrie_Tatum,Edward Lawrie Tatum,PER,0.9992775917053223,UNKNOWN,PERSON
/wiki/Boris_Pasternak,Boris Leonidovich Pasternak,PER,0.9845852851867676,UNKNOWN,PERSON
/wiki/Dominique_Pire,Dominique Pire,PER,0.9025037884712219,UNKNOWN,PERSON
/wiki/Emilio_G._Segr%C3%A8,Emilio G. Segrè,PER,0.9053820967674255,UNKNOWN,PERSON
/wiki/Owen_Chamberlain,Owen Chamberlain,PER,0.9995838403701782,FIELD,FIELD
/wiki/Jaroslav_Heyrovsk%C3%BD,Jaroslav Heyrovský,PER,0.9992425441741943,UNKNOWN,PERSON
/wiki/Severo_Ochoa,Severo Ochoa,PER,0.9995121955871582,UNKNOWN,PERSON
/wiki/Salvatore_Quasimodo,Salvatore Quasimodo,PER,0.9889428019523621,UNKNOWN,PERSON
/wiki/Donald_A._Glaser,Donald Arthur Glaser,PER,0.9992355108261108,UNKNOWN,PERSON
/wiki/Willard_Libby,Willard Libby,PER,0.9990440011024475,UNKNOWN,PERSON
/wiki/Frank_Macfarlane_Burnet,Frank Macfarlane Burnet,PER,0.9995001554489136,UNKNOWN,PERSON
/wiki/Saint-John_Perse,Saint-John Perse,PER,0.9254162907600403,FIELD,FIELD
/wiki/Robert_Hofstadter,Robert Hofstadter,PER,0.998708963394165,UNKNOWN,PERSON
/wiki/Rudolf_M%C3%B6ssbauer,Rudolf Mößbauer,PER,0.9887352585792542,UNKNOWN,PERSON
/wiki/Melvin_Calvin,Melvin Calvin,PER,0.9995390176773071,UNKNOWN,PERSON
/wiki/Ivo_Andri%C4%87,Ivo Andrić,PER,0.9994696974754333,UNKNOWN,PERSON
/wiki/Dag_Hammarskj%C3%B6ld,Dag Hammarskjöld,PER,0.9973764419555664,UNKNOWN,PERSON
/wiki/Lev_Landau,Lev Davidovich Landau,PER,0.9837617874145508,UNKNOWN,PERSON
/wiki/Max_Perutz,Max Perutz,PER,0.9997549057006836,UNKNOWN,PERSON
/wiki/John_Kendrew,John Kendrew,PER,0.9960460066795349,UNKNOWN,PERSON
/wiki/Francis_Crick,Francis Crick,PER,0.9994404911994934,UNKNOWN,PERSON
/wiki/James_D._Watson,James D. Watson,PER,0.9955699443817139,UNKNOWN,PERSON
/wiki/Maurice_Wilkins,Maurice Wilkins,PER,0.9997075796127319,UNKNOWN,PERSON
/wiki/John_Steinbeck,John Steinbeck,PER,0.9992556571960449,UNKNOWN,PERSON
/wiki/Eugene_Wigner,Eugene Wigner,PER,0.9961339235305786,UNKNOWN,PERSON
/wiki/Maria_Goeppert-Mayer,Maria Goeppert-Mayer,PER,0.9978210926055908,UNKNOWN,PERSON
/wiki/J._Hans_D._Jensen,Johannes Hans Daniel Jensen,PER,0.9990912675857544,UNKNOWN,PERSON
/wiki/Karl_Ziegler,Karl Ziegler,PER,0.9987432956695557,UNKNOWN,PERSON
/wiki/Giulio_Natta,Giulio Natta,PER,0.9997212290763855,UNKNOWN,PERSON
/wiki/Giorgos_Seferis,Giorgos Seferis,PER,0.999688982963562,UNKNOWN,PERSON
/wiki/Li%C3%AAn_hi%E1%BB%87p_c%C3%A1c_H%E1%BB%99i_Ch%E1%BB%AF_th%E1%BA%ADp_%C4%90%E1%BB%8F_qu%E1%BB%91c_t%E1%BA%BF,Phong trào Chữ thập đỏ và Trăng lưỡi liềm đỏ quốc tế,MISC,0.9723844528198242,UNKNOWN,UNKNOWN
/wiki/Charles_Hard_Townes,Charles Townes,PER,0.9980508089065552,UNKNOWN,PERSON
/wiki/Nikolay_Basov,Nikolay Gennadiyevich Basov,PER,0.984368622303009,UNKNOWN,PERSON
/wiki/Alexander_Prokhorov,Aleksandr Mikhailovich Prokhorov,PER,0.9599652290344238,FIELD,FIELD
/wiki/Dorothy_Hodgkin,Dorothy Hodgkin,PER,0.891340434551239,UNKNOWN,PERSON
/wiki/Konrad_Emil_Bloch,Konrad Emil Bloch,PER,0.9992888569831848,UNKNOWN,PERSON
/wiki/Jean-Paul_Sartre,Jean-Paul Sartre,PER,0.9995114803314209,UNKNOWN,PERSON
"/wiki/Martin_Luther_King,_Jr.",Martin Luther King,PER,0.994873046875,UNKNOWN,PERSON
/wiki/Sin-Itiro_Tomonaga,Tomonaga Shinichirō,PER,0.9222935438156128,UNKNOWN,PERSON
/wiki/Julian_Schwinger,Julian Schwinger,PER,0.9489461779594421,UNKNOWN,PERSON
/wiki/Richard_Feynman,Richard Feynman,PER,0.7874455451965332,UNKNOWN,PERSON
/wiki/Robert_Burns_Woodward,Robert Burns Woodward,PER,0.9988461136817932,UNKNOWN,PERSON
/wiki/Fran%C3%A7ois_Jacob,François Jacob,PER,0.9996664524078369,UNKNOWN,PERSON
/wiki/Andr%C3%A9_Michel_Lwoff,André Michel Lwoff,PER,0.9838783144950867,UNKNOWN,PERSON
/wiki/Jacques_Monod,Jacques Monod,PER,0.9995003342628479,UNKNOWN,PERSON
/wiki/Mikhail_Sholokhov,Mikhail Aleksandrovich Sholokhov,PER,0.9961197972297668,FIELD,FIELD
/wiki/Qu%E1%BB%B9_Nhi_%C4%91%E1%BB%93ng_Li%C3%AAn_H%E1%BB%A3p_Qu%E1%BB%91c,Quỹ Nhi đồng Liên Hợp Quốc,MISC,0.6111696362495422,UNKNOWN,UNKNOWN
/wiki/Alfred_Kastler,Alfred Kastler,PER,0.978607177734375,UNKNOWN,PERSON
/wiki/Robert_S._Mulliken,Robert S. Mulliken,PER,0.9840905070304871,UNKNOWN,PERSON
/wiki/Francis_Peyton_Rous,Francis Peyton Rous,PER,0.9788922667503357,UNKNOWN,PERSON
/wiki/Charles_Brenton_Huggins,Charles Brenton Huggins,PER,0.9990488886833191,UNKNOWN,PERSON
/wiki/Shmuel_Yosef_Agnon,Shmuel Yosef Agnon,PER,0.9996795654296875,UNKNOWN,PERSON
/wiki/Nelly_Sachs,Nelly Sachs,PER,0.9988331198692322,UNKNOWN,PERSON
/wiki/Hans_Bethe,Hans Bethe,PER,0.9994785785675049,UNKNOWN,PERSON
/wiki/Manfred_Eigen,Manfred Eigen,PER,0.9972639679908752,UNKNOWN,PERSON
/wiki/Ronald_George_Wreyford_Norrish,Ronald George Wreyford Norrish,PER,0.9855618476867676,UNKNOWN,PERSON
/wiki/George_Porter,George Porter,PER,0.9995577335357666,UNKNOWN,PERSON
/wiki/Ragnar_Granit,Ragnar Granit,PER,0.9981207251548767,UNKNOWN,PERSON
/wiki/Miguel_%C3%81ngel_Asturias,Miguel Ángel Asturias,PER,0.9963579177856445,UNKNOWN,PERSON
/wiki/Luis_Walter_Alvarez,Luis Alvarez,PER,0.9996652603149414,UNKNOWN,PERSON
/wiki/Lars_Onsager,Lars Onsager,PER,0.9797868728637695,UNKNOWN,PERSON
/wiki/Robert_W._Holley,Robert W. Holley,PER,0.9526793956756592,UNKNOWN,PERSON
/wiki/Yasunari_Kawabata,Kawabata Yasunari,PER,0.999497652053833,UNKNOWN,PERSON
/wiki/Ren%C3%A9_Cassin,René Cassin,PER,0.9812562465667725,UNKNOWN,PERSON
/wiki/Murray_Gell-Mann,Murray Gell-Mann,PER,0.9991765022277832,UNKNOWN,PERSON
/wiki/Derek_Barton,Derek Barton,PER,0.9997055530548096,UNKNOWN,PERSON
/wiki/Odd_Hassel,Odd Hassel,PER,0.9991032481193542,UNKNOWN,PERSON
/wiki/Alfred_Hershey,Alfred Hershey,PER,0.9628316760063171,UNKNOWN,PERSON
/wiki/Samuel_Beckett,Samuel Beckett,PER,0.9992247819900513,UNKNOWN,PERSON
/wiki/T%E1%BB%95_ch%E1%BB%A9c_Lao_%C4%91%E1%BB%99ng_Qu%E1%BB%91c_t%E1%BA%BF,Tổ chức Lao động Quốc tế,MISC,0.5702590942382812,UNKNOWN,UNKNOWN
/wiki/Ragnar_Frisch,Ragnar Frisch,PER,0.9978834986686707,UNKNOWN,PERSON
/wiki/Jan_Tinbergen,Jan Tinbergen,PER,0.9996160864830017,UNKNOWN,PERSON
/wiki/Hannes_Alfv%C3%A9n,Hannes Alfvén,PER,0.999363124370575,UNKNOWN,PERSON
/wiki/Louis_N%C3%A9el,Louis Eugène Félix Néel,PER,0.996002197265625,UNKNOWN,PERSON
/wiki/Luis_Federico_Leloir,Luis Federico Leloir,PER,0.9938733577728271,UNKNOWN,PERSON
/wiki/Ulf_von_Euler,Ulf von Euler,PER,0.999531626701355,UNKNOWN,PERSON
/wiki/Aleksandr_Solzhenitsyn,Aleksandr Isayevich Solzhenitsyn,PER,0.9995529055595398,UNKNOWN,PERSON
/wiki/Norman_Borlaug,Norman Borlaug,PER,0.9979697465896606,UNKNOWN,PERSON
/wiki/Paul_Samuelson,Paul Samuelson,PER,0.9958333969116211,UNKNOWN,PERSON
/wiki/Dennis_Gabor,Dennis Gabor,PER,0.9997270107269287,UNKNOWN,PERSON
/wiki/Gerhard_Herzberg,Gerhard Herzberg,PER,0.9980704188346863,UNKNOWN,PERSON
"/wiki/Earl_Wilbur_Sutherland,_Jr.",Earl Wilbur Sutherland Jr.,PER,0.9974585175514221,UNKNOWN,PERSON
/wiki/Pablo_Neruda,Pablo Neruda,PER,0.999442458152771,UNKNOWN,PERSON
/wiki/Willy_Brandt,Willy Brandt,PER,0.9985625743865967,UNKNOWN,PERSON
/wiki/Simon_Kuznets,Simon Kuznets,PER,0.9781415462493896,UNKNOWN,PERSON
/wiki/Leon_Cooper,Leon Neil Cooper,PER,0.9967098832130432,UNKNOWN,PERSON
/wiki/John_Robert_Schrieffer,John Schrieffer,PER,0.9833986163139343,UNKNOWN,PERSON
/wiki/Christian_B._Anfinsen,Christian B. Anfinsen,PER,0.9957334995269775,UNKNOWN,PERSON
/wiki/Stanford_Moore,Stanford Moore,PER,0.9927338361740112,UNKNOWN,PERSON
/wiki/William_Howard_Stein,William Howard Stein,PER,0.9917095303535461,UNKNOWN,PERSON
/wiki/Rodney_Robert_Porter,Rodney Robert Porter,PER,0.998645007610321,UNKNOWN,PERSON
/wiki/Heinrich_B%C3%B6ll,Heinrich Böll,PER,0.9314242005348206,UNKNOWN,PERSON
/wiki/John_Hicks,John Hicks,PER,0.9997345209121704,UNKNOWN,PERSON
/wiki/Kenneth_Arrow,Kenneth Arrow,PER,0.9995774626731873,UNKNOWN,PERSON
/wiki/Leo_Esaki,Esaki Reona,PER,0.9994895458221436,UNKNOWN,PERSON
/wiki/Ivar_Giaever,Ivar Giaever,PER,0.9996145963668823,UNKNOWN,PERSON
/wiki/Brian_David_Josephson,Brian David Josephson,PER,0.9994299411773682,UNKNOWN,PERSON
/wiki/Ernst_Otto_Fischer,Ernst Otto Fischer,PER,0.9980589747428894,UNKNOWN,PERSON
/wiki/Geoffrey_Wilkinson,Geoffrey Wilkinson,PER,0.9997212886810303,UNKNOWN,PERSON
/wiki/Karl_von_Frisch,Karl von Frisch,PER,0.998487114906311,UNKNOWN,PERSON
/wiki/Konrad_Lorenz,Konrad Lorenz,PER,0.9993429183959961,UNKNOWN,PERSON
/wiki/Patrick_White,Patrick White,PER,0.9996591806411743,UNKNOWN,PERSON
/wiki/Henry_Kissinger,Henry Kissinger,PER,0.9927034378051758,UNKNOWN,PERSON
/wiki/L%C3%AA_%C4%90%E1%BB%A9c_Th%E1%BB%8D,Lê Đức Thọ,PER,0.9134404063224792,UNKNOWN,PERSON
/wiki/Wassily_Leontief,Wassily Leontief,PER,0.9996963739395142,UNKNOWN,PERSON
/wiki/Martin_Ryle,Martin Ryle,PER,0.9994608759880066,UNKNOWN,PERSON
/wiki/Antony_Hewish,Antony Hewish,PER,0.993868350982666,UNKNOWN,PERSON
/wiki/Paul_Flory,Paul Flory,PER,0.999256432056427,UNKNOWN,PERSON
/wiki/Albert_Claude,Albert Claude,PER,0.9970850944519043,UNKNOWN,PERSON
/wiki/Christian_de_Duve,Christian de Duve,PER,0.9962823390960693,UNKNOWN,PERSON
/wiki/George_Emil_Palade,George Emil Palade,PER,0.9990698099136353,UNKNOWN,PERSON
/wiki/Eyvind_Johnson,Eyvind Johnson,PER,0.999430239200592,UNKNOWN,PERSON
/wiki/Harry_Martinson,Harry Martinson,PER,0.9380821585655212,UNKNOWN,PERSON
/wiki/Eisaku_Sat%C5%8D,Satō Eisaku,PER,0.9992629885673523,UNKNOWN,PERSON
/wiki/Gunnar_Myrdal,Karl Gunnar Myrdal,PER,0.994356632232666,UNKNOWN,PERSON
/wiki/Friedrich_Hayek,Friedrich Hayek,PER,0.9994452595710754,UNKNOWN,PERSON
/wiki/Aage_Bohr,Aage Niels Bohr,PER,0.9992631077766418,UNKNOWN,PERSON
/wiki/Ben_Roy_Mottelson,Ben Roy Mottelson,PER,0.9971627593040466,UNKNOWN,PERSON
/wiki/James_Rainwater,James Rainwater,PER,0.9987031817436218,FIELD,FIELD
/wiki/John_Cornforth,John Cornforth,PER,0.9993605613708496,UNKNOWN,PERSON
/wiki/Vladimir_Prelog,Vladimir Prelog,PER,0.9973224997520447,UNKNOWN,PERSON
/wiki/Renato_Dulbecco,Renato Dulbecco,PER,0.9995237588882446,UNKNOWN,PERSON
/wiki/Howard_Martin_Temin,Howard Martin Temin,PER,0.9995574951171875,UNKNOWN,PERSON
/wiki/Eugenio_Montale,Eugenio Montale,PER,0.9985365867614746,UNKNOWN,PERSON
/wiki/Andrei_Sakharov,Andrey Dmitryevich Sakharov,PER,0.9420530200004578,UNKNOWN,PERSON
/wiki/Leonid_Kantorovich,Leonid Vitaliyevich Kantorovich,PER,0.9995854496955872,UNKNOWN,PERSON
/wiki/Tjalling_Koopmans,Tjalling Koopmans,PER,0.9958706498146057,UNKNOWN,PERSON
/wiki/Burton_Richter,Burton Richter,PER,0.9997223615646362,UNKNOWN,PERSON
/wiki/William_Lipscomb,William Lipscomb,PER,0.9993237257003784,UNKNOWN,PERSON
/wiki/Baruch_Samuel_Blumberg,Baruch Samuel Blumberg,PER,0.9969525337219238,UNKNOWN,PERSON
/wiki/Saul_Bellow,Saul Bellow,PER,0.9980618357658386,UNKNOWN,PERSON
/wiki/Milton_Friedman,Milton Friedman,PER,0.9977262020111084,UNKNOWN,PERSON
/wiki/Philip_Warren_Anderson,Philip Warren Anderson,PER,0.9992213845252991,UNKNOWN,PERSON
/wiki/Nevill_Francis_Mott,Nevill Francis Mott,PER,0.9985669255256653,UNKNOWN,PERSON
/wiki/John_Hasbrouck_Van_Vleck,John Hasbrouck Van Vleck,PER,0.8547713160514832,UNKNOWN,PERSON
/wiki/Ilya_Prigogine,Ilya Prigogine,PER,0.9979144930839539,UNKNOWN,PERSON
/wiki/Roger_Guillemin,Roger Guillemin,PER,0.9995383024215698,UNKNOWN,PERSON
/wiki/Andrew_Schally,Andrew Schally,PER,0.9997265338897705,UNKNOWN,PERSON
/wiki/Rosalyn_Sussman_Yalow,Rosalyn Sussman Yalow,PER,0.999588668346405,UNKNOWN,PERSON
/wiki/Vicente_Aleixandre,Vicente Aleixandre,PER,0.9951955676078796,UNKNOWN,PERSON
/wiki/%C3%82n_x%C3%A1_Qu%E1%BB%91c_t%E1%BA%BF,Ân xá Quốc tế,UNKNOWN,0.0,UNKNOWN,UNKNOWN
/wiki/Bertil_Ohlin,Bertil Ohlin,PER,0.932982861995697,UNKNOWN,PERSON
/wiki/James_Meade,James Meade,PER,0.8839038014411926,UNKNOWN,PERSON
/wiki/Pyotr_Kapitsa,Pyotr Leonidovich Kapitsa,PER,0.9996023774147034,UNKNOWN,PERSON
/wiki/Arno_Allan_Penzias,Arno Allan Penzias,PER,0.9989228844642639,UNKNOWN,PERSON
/wiki/Robert_Woodrow_Wilson,Robert Woodrow Wilson,PER,0.9948482513427734,UNKNOWN,PERSON
/wiki/Peter_D._Mitchell,Peter D. Mitchell,PER,0.9952020049095154,UNKNOWN,PERSON
/wiki/Werner_Arber,Werner Arber,PER,0.9995498657226562,UNKNOWN,PERSON
/wiki/Daniel_Nathans,Daniel Nathans,PER,0.999727725982666,UNKNOWN,PERSON
/wiki/Hamilton_O._Smith,Hamilton O. Smith,PER,0.920377254486084,UNKNOWN,PERSON
/wiki/Isaac_Bashevis_Singer,Isaac Bashevis Singer,PER,0.9938446879386902,UNKNOWN,PERSON
/wiki/Anwar_Sadat,Anwar Al-Sadad,PER,0.9996095299720764,UNKNOWN,PERSON
/wiki/Menachem_Begin,Menachem Begin,PER,0.9987433552742004,UNKNOWN,PERSON
/wiki/Herbert_A._Simon,Herbert A. Simon,PER,0.9384896755218506,UNKNOWN,PERSON
/wiki/Sheldon_Lee_Glashow,Sheldon Lee Glashow,PER,0.997019350528717,UNKNOWN,PERSON
/wiki/Abdus_Salam,Abdus Salam,PER,0.9093693494796753,UNKNOWN,PERSON
/wiki/Steven_Weinberg,Steven Weinberg,PER,0.9951775670051575,UNKNOWN,PERSON
/wiki/Herbert_C._Brown,Herbert C. Brown,PER,0.9929225444793701,UNKNOWN,PERSON
/wiki/Georg_Wittig,Georg Wittig,PER,0.9982696771621704,UNKNOWN,PERSON
/wiki/Godfrey_Hounsfield,Godfrey Hounsfield,PER,0.9919381141662598,UNKNOWN,PERSON
/wiki/Odysseas_Elytis,Odysseas Elytis,PER,0.9990021586418152,UNKNOWN,PERSON
/wiki/M%E1%BA%B9_Teresa,Mẹ Têrêsa,ORG,0.8582309484481812,UNKNOWN,INSTITUTION
/wiki/Theodore_Schultz,Theodore Schultz,PER,0.9996248483657837,UNKNOWN,PERSON
/wiki/Arthur_Lewis_(economist),Arthur Lewis,PER,0.9981439113616943,UNKNOWN,PERSON
/wiki/James_Cronin,James Cronin,PER,0.9972246289253235,UNKNOWN,PERSON
/wiki/Paul_Berg,Paul Berg,PER,0.9997680187225342,UNKNOWN,PERSON
/wiki/Walter_Gilbert,Walter Gilbert,PER,0.9992156624794006,UNKNOWN,PERSON
/wiki/Baruj_Benacerraf,Baruj Benacerraf,PER,0.9992071986198425,UNKNOWN,PERSON
/wiki/Jean_Dausset,Jean Dausset,PER,0.9845556020736694,UNKNOWN,PERSON
/wiki/George_Davis_Snell,George Davis Snell,PER,0.9970501661300659,UNKNOWN,PERSON
/wiki/Czes%C5%82aw_Mi%C5%82osz,Czesław Miłosz,PER,0.9994456171989441,UNKNOWN,PERSON
/wiki/Adolfo_P%C3%A9rez_Esquivel,Adolfo Pérez Esquivel,PER,0.7945767045021057,UNKNOWN,PERSON
/wiki/Lawrence_Klein,Lawrence Klein,PER,0.9988085627555847,UNKNOWN,PERSON
/wiki/Nicolaas_Bloembergen,Nicolaas Bloembergen,PER,0.9450663924217224,UNKNOWN,PERSON
/wiki/Arthur_Leonard_Schawlow,Arthur Leonard Schawlow,PER,0.9993891716003418,UNKNOWN,PERSON
/wiki/Kai_Siegbahn,Kai Siegbahn,PER,0.9994282126426697,FIELD,FIELD
/wiki/Kenichi_Fukui,Fukui Kenichi,PER,0.9984801411628723,UNKNOWN,PERSON
/wiki/Roald_Hoffmann,Roald Hoffmann,PER,0.9996401071548462,UNKNOWN,PERSON
/wiki/Elias_Canetti,Elias Canetti,PER,0.999261200428009,UNKNOWN,PERSON
/wiki/James_Tobin,James Tobin,PER,0.9941058158874512,UNKNOWN,PERSON
/wiki/Kenneth_G._Wilson,Kenneth G. Wilson,PER,0.9898509383201599,UNKNOWN,PERSON
/wiki/Aaron_Klug,Aaron Klug,PER,0.999558687210083,UNKNOWN,PERSON
/wiki/Sune_Bergstr%C3%B6m,Sune Bergström,PER,0.8611022233963013,UNKNOWN,PERSON
/wiki/Bengt_I._Samuelsson,Bengt I. Samuelsson,PER,0.9995415210723877,UNKNOWN,PERSON
/wiki/John_Vane,John Robert Vane,PER,0.9638980627059937,UNKNOWN,PERSON
/wiki/Gabriel_Garc%C3%ADa_M%C3%A1rquez,Gabriel García Márquez,PER,0.9873964190483093,UNKNOWN,PERSON
/wiki/Alva_Myrdal,Alva Myrdal,PER,0.9981776475906372,UNKNOWN,PERSON
/wiki/Alfonso_Garc%C3%ADa_Robles,Alfonso García Robles,PER,0.9936949014663696,UNKNOWN,PERSON
/wiki/George_Stigler,George Stigler,PER,0.997677743434906,UNKNOWN,PERSON
/wiki/Subrahmanyan_Chandrasekhar,Subrahmanyan Chandrasekhar,PER,0.9995543360710144,UNKNOWN,PERSON
/wiki/William_Alfred_Fowler,William Alfred Fowler,PER,0.9947835803031921,UNKNOWN,PERSON
/wiki/Henry_Taube,Henry Taube,PER,0.996245801448822,UNKNOWN,PERSON
/wiki/Barbara_McClintock,Barbara McClintock,PER,0.9990903735160828,UNKNOWN,PERSON
/wiki/William_Golding,William Golding,PER,0.9990959763526917,UNKNOWN,PERSON
/wiki/Lech_Wa%C5%82%C4%99sa,Lech Wałęsa,PER,0.9771159887313843,UNKNOWN,PERSON
/wiki/G%C3%A9rard_Debreu,Gérard Debreu,PER,0.9997089505195618,UNKNOWN,PERSON
/wiki/Robert_Bruce_Merrifield,Robert Bruce Merrifield,PER,0.8933097124099731,UNKNOWN,PERSON
/wiki/Niels_Kaj_Jerne,Niels Kaj Jerne,PER,0.99954754114151,UNKNOWN,PERSON
/wiki/Georges_J._F._K%C3%B6hler,Georges J. F. Köhler,PER,0.8534253239631653,UNKNOWN,PERSON
/wiki/Jaroslav_Seifert,Jaroslav Seifert,PER,0.9995056390762329,UNKNOWN,PERSON
/wiki/Desmond_Tutu,Desmond Tutu,PER,0.9991581439971924,UNKNOWN,PERSON
/wiki/Richard_Stone,Richard Stone,PER,0.9996414184570312,UNKNOWN,PERSON
/wiki/Klaus_von_Klitzing,Klaus von Klitzing,PER,0.9983457922935486,UNKNOWN,PERSON
/wiki/Herbert_A._Hauptman,Herbert A. Hauptman,PER,0.9944115281105042,UNKNOWN,PERSON
/wiki/Jerome_Karle,Jerome Karle,PER,0.999701738357544,UNKNOWN,PERSON
/wiki/Michael_Stuart_Brown,Michael Stuart Brown,PER,0.999434769153595,UNKNOWN,PERSON
/wiki/Joseph_L._Goldstein,Joseph L. Goldstein,PER,0.9934089779853821,UNKNOWN,PERSON
/wiki/Claude_Simon,Claude Simon,PER,0.9990596771240234,UNKNOWN,PERSON
/wiki/Hi%E1%BB%87p_h%E1%BB%99i_Y_s%C4%A9_Qu%E1%BB%91c_t%E1%BA%BF_Ph%C3%B2ng_ng%E1%BB%ABa_Chi%E1%BA%BFn_tranh_h%E1%BA%A1t_nh%C3%A2n,Hiệp hội Y sĩ Quốc tế Phòng ngừa Chiến tranh hạt nhân,PER,0.603066086769104,UNKNOWN,PERSON
/wiki/Franco_Modigliani,Franco Modigliani,PER,0.9994502067565918,UNKNOWN,PERSON
/wiki/Ernst_Ruska,Ernst Ruska,PER,0.9994463920593262,UNKNOWN,PERSON
/wiki/Gerd_Binnig,Gerd Binnig,PER,0.9997137188911438,UNKNOWN,PERSON
/wiki/Heinrich_Rohrer,Heinrich Rohrer,PER,0.9807161688804626,UNKNOWN,PERSON
/wiki/Dudley_R._Herschbach,Dudley R. Herschbach,PER,0.9211559295654297,UNKNOWN,PERSON
/wiki/Yuan_T._Lee,Lý Viễn Triết,PER,0.8280079960823059,UNKNOWN,PERSON
/wiki/John_Polanyi,John Polanyi,PER,0.9997236132621765,UNKNOWN,PERSON
/wiki/Rita_Levi-Montalcini,Rita Levi-Montalcini,PER,0.9996681213378906,UNKNOWN,PERSON
/wiki/Wole_Soyinka,Wole Soyinka,PER,0.9996179342269897,UNKNOWN,PERSON
/wiki/Elie_Wiesel,Elie Wiesel,PER,0.9748049974441528,UNKNOWN,PERSON
/wiki/James_M._Buchanan,James M. Buchanan,PER,0.9929113388061523,UNKNOWN,PERSON
/wiki/Johannes_Georg_Bednorz,Johannes Georg Bednorz,PER,0.9985835552215576,UNKNOWN,PERSON
/wiki/Karl_Alexander_M%C3%BCller,Karl Alexander Müller,PER,0.9984691739082336,UNKNOWN,PERSON
/wiki/Donald_J._Cram,Donald J. Cram,PER,0.9911662340164185,UNKNOWN,PERSON
/wiki/Jean-Marie_Lehn,Jean-Marie Lehn,PER,0.8946231603622437,UNKNOWN,PERSON
/wiki/Charles_J._Pedersen,Charles J. Pedersen,PER,0.9935784339904785,UNKNOWN,PERSON
